Marital_status,Application_mode,Application_order,Course,Previous_qualification_grade,Nationality,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,Attendance_Time,Previous_education,Mothers_education,Fathers_education,1st_year_approved_unit,1st_year_enrolled_unit,1st_year_evaluated_unit,1st_year_credited_unit,1st_year_unevaluated_unit,1st_year_unit_grade,1st_year_completion_unit_rate,1st_year_success_evaluation_rate
single,43,2,Business & Management,64.5,South Europe,Service & Sales,Service & Sales,61.2,Yes,No,No,Yes,Female,No,19,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,9,11,14,0,0,65.875,0.8181817438016598,0.6428570969387788
single,43,1,Social Science,59.5,South Europe,Service & Sales,Service & Sales,52.5,Yes,No,No,Yes,Female,No,23,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,High School,Primary,5,12,18,0,0,55.83333333333334,0.41666663194444736,0.27777776234567986
single,1,1,Social Science,66.0,South Europe,Labour,Labour,64.95,Yes,No,No,Yes,Female,No,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,Primary,11,12,13,0,0,64.66666666666667,0.9166665902777842,0.8461537810650938
single,1,3,Business & Management,60.0,South Europe,Labour,Labour,55.65,Yes,No,No,Yes,Male,No,19,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,7,10,14,0,0,55.83333333333334,0.699999930000007,0.49999996428571686
separated,39,1,Business & Management,65.0,South Europe,Labour,Labour,63.8,No,No,No,Yes,Male,No,29,No,7.6,2.6,0.32,Enrolled,Evening,High School,Primary,Primary,0,10,10,0,0,0.0,0.0,0.0
single,1,1,Business & Management,61.0,South Europe,Service & Sales,Labour,63.3,Yes,No,No,Yes,Female,No,18,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,High School,12,12,17,0,0,71.91964285714286,0.9999999166666736,0.7058823114186875
single,1,3,Health Science,63.0,South Europe,Technician,Labour,60.05,Yes,No,No,Yes,Female,No,19,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,10,14,20,0,0,63.72916666666667,0.7142856632653098,0.4999999750000012
single,1,1,Business & Management,64.5,South Europe,Labour,Labour,58.9,No,No,No,Yes,Female,Yes,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,Primary,8,10,15,0,0,62.142857142857146,0.7999999200000081,0.5333332977777802
single,43,1,Social Science,63.5,South Europe,Service & Sales,Service & Sales,58.8,Yes,No,No,Yes,Female,No,18,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,High School,High School,3,12,16,0,0,27.5,0.2499999791666684,0.18749998828125072
single,17,1,Business & Management,57.5,South Europe,Administrative,Administrative,54.55,Yes,No,No,Yes,Female,Yes,19,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,11,12,16,0,0,69.71428571428572,0.9166665902777842,0.6874999570312527
single,1,5,Health Science,62.5,South Europe,Administrative,Labour,60.15,Yes,No,No,Yes,Female,No,19,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,10,14,19,0,0,63.54166666666667,0.7142856632653098,0.5263157617728547
single,1,2,Social Science,64.5,South Europe,Professional,Professional,68.2,Yes,No,No,Yes,Female,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,Master,12,12,12,0,0,62.91666666666667,0.9999999166666736,0.9999999166666736
single,17,3,Business & Management,68.5,South Europe,Administrative,Labour,62.2,Yes,No,No,Yes,Female,No,18,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,High School,9,10,10,0,0,59.0,0.8999999100000091,0.8999999100000091
married,39,1,Science & Technology,75.0,South Europe,Professional,Professional,60.0,No,No,Yes,No,Female,No,34,No,11.1,0.6,2.02,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,12,12,19,1,0,67.91666666666667,0.9999999166666736,0.6315789141274255
single,1,2,Business & Management,58.5,South Europe,Labour,Labour,55.9,No,No,No,Yes,Female,No,22,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,5,10,17,0,1,57.5,0.499999950000005,0.2941176297577865
married,39,2,Business & Management,70.0,South Europe,Labour,Labour,54.0,No,No,No,Yes,Female,No,50,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,8,10,20,0,1,63.83333333333333,0.7999999200000081,0.399999980000001
single,39,1,Health Science,65.0,South Europe,Labour,Labour,55.0,No,No,No,Yes,Female,Yes,25,No,11.1,0.6,2.02,Enrolled,Daytime,High School,Primary,Primary,5,12,27,0,0,57.5,0.41666663194444736,0.18518517832647488
married,39,1,Business & Management,60.0,South Europe,Labour,Labour,59.95,No,No,No,Yes,Female,No,50,No,12.7,3.7,-1.7,Enrolled,Evening,High School,Primary,Primary,5,10,16,0,0,53.75,0.499999950000005,0.3124999804687512
separated,43,1,Social Science,66.55,South Europe,Unemployed,Unemployed,53.0,Yes,No,No,Yes,Female,No,48,No,7.6,2.6,0.32,Enrolled,Evening,High School,No Education,No Education,9,12,19,0,0,63.75,0.7499999375000053,0.47368418559556913
married,39,1,Business & Management,55.0,South Europe,Labour,Armed Forces,70.0,No,No,No,Yes,Female,No,41,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,9,10,26,0,1,68.75,0.8999999100000091,0.3461538328402372
married,43,1,Business & Management,70.0,South Europe,Service & Sales,Labour,58.65,No,No,No,Yes,Female,No,28,No,7.6,2.6,0.32,Enrolled,Evening,High School,Middle School,Primary,15,20,32,11,1,55.0,0.7499999625000018,0.468749985351563
single,51,1,Business & Management,80.0,South Europe,Labour,Armed Forces,59.0,No,No,No,Yes,Female,No,53,No,8.9,1.4,3.51,Enrolled,Daytime,High School,High School,Primary,27,28,28,26,1,58.66666666666667,0.96428567984694,0.96428567984694
single,39,1,Social Science,60.0,South Europe,Labour,Labour,53.4,No,No,No,Yes,Female,No,49,No,13.9,-0.3,0.79,Enrolled,Evening,High School,Primary,Primary,9,12,21,0,0,59.58333333333334,0.7499999375000053,0.4285714081632663
single,43,1,Social Science,61.0,South Europe,Service & Sales,Service & Sales,57.15,Yes,No,No,Yes,Female,No,22,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,13,17,31,7,0,55.5,0.7647058373702448,0.4193548251821024
single,39,1,Business & Management,60.0,South Europe,Labour,Labour,73.9,No,No,No,Yes,Female,No,40,No,13.9,-0.3,0.79,Enrolled,Evening,High School,Primary,Primary,9,10,15,0,0,58.125,0.8999999100000091,0.5999999600000027
married,43,1,Business & Management,60.0,South Europe,Labour,Labour,60.0,No,No,No,Yes,Female,No,36,No,9.4,-0.8,-3.12,Enrolled,Evening,Bachelor & Specialized Education,Primary,Primary,23,24,43,15,0,57.34375,0.9583332934027794,0.5348837084910766
separated,39,1,Social Science,66.55,South Europe,Labour,Labour,59.5,No,No,No,Yes,Female,Yes,48,No,10.8,1.4,1.74,Enrolled,Evening,High School,Primary,Primary,11,12,16,0,0,56.16666666666667,0.9166665902777842,0.6874999570312527
single,39,1,Social Science,77.5,South Europe,Administrative,Service & Sales,58.75,No,No,No,Yes,Female,No,34,No,12.7,3.7,-1.7,Enrolled,Evening,High School,High School,Primary,4,12,12,0,0,33.125,0.3333333055555579,0.3333333055555579
single,1,3,Health Science,68.0,South Europe,Administrative,Administrative,63.5,Yes,No,No,Yes,Female,No,19,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,2,16,20,0,14,68.35,0.12499999218750048,0.09999999500000024
married,39,1,Business & Management,55.0,South Europe,Labour,Technician,63.55,No,No,No,Yes,Female,No,34,No,7.6,2.6,0.32,Enrolled,Evening,High School,Primary,Primary,8,10,19,0,1,54.375,0.7999999200000081,0.4210526094182837
married,39,2,Health Science,66.55,East Europe,Labour,Professional,76.4,Yes,No,No,Yes,Female,No,28,Yes,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,Bachelor & Specialized Education,15,15,17,0,0,61.82142857142857,0.9999999333333378,0.8823528892733594
married,39,2,Business & Management,50.0,South Europe,Labour,Labour,50.0,No,No,No,Yes,Female,No,35,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,8,10,15,0,0,59.333333333333336,0.7999999200000081,0.5333332977777802
single,17,4,Health Science,69.0,South Europe,Professional,Management,66.5,Yes,No,No,Yes,Female,No,18,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Master,High School,0,16,16,0,10,0.0,0.0,0.0
single,5,1,Health Science,75.0,South Europe,Administrative,Administrative,69.7,No,No,No,Yes,Female,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,7,10,15,0,1,62.5,0.699999930000007,0.46666663555555765
single,43,2,Social Science,59.0,South Europe,Service & Sales,Administrative,55.0,Yes,No,No,Yes,Female,No,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,High School,8,12,18,0,0,59.375,0.6666666111111158,0.4444444197530878
single,1,2,Business & Management,68.5,South Europe,Labour,Labour,62.55,Yes,No,No,Yes,Female,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Middle School,High School,9,12,19,0,0,57.375,0.7499999375000053,0.47368418559556913
single,17,1,Business & Management,60.0,South Europe,Professional,Professional,56.0,No,No,No,Yes,Female,No,20,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,8,10,17,0,0,56.25,0.7999999200000081,0.47058820761245834
single,39,1,Health Science,74.0,South Europe,Professional,Service & Sales,65.0,No,No,No,Yes,Female,No,24,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,14,16,24,0,0,63.57142857142857,0.8749999453125034,0.5833333090277788
single,17,5,Business & Management,63.5,South Europe,Administrative,Service & Sales,62.3,Yes,No,No,Yes,Female,Yes,19,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,Middle School,6,10,23,0,0,54.375,0.599999940000006,0.2608695538752368
single,1,4,Social Science,68.5,South Europe,Professional,Technician,69.9,Yes,Yes,No,Yes,Female,No,18,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,12,12,21,0,0,62.857142857142854,0.9999999166666736,0.5714285442176883
single,17,5,Health Science,65.0,South Europe,Labour,Administrative,64.4,Yes,No,No,Yes,Female,No,18,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,High School,13,15,18,0,0,65.36785714285715,0.8666666088888928,0.7222221820987677
single,1,1,Health Science,73.0,South Europe,Labour,Labour,63.0,No,No,No,Yes,Female,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,7,10,14,0,0,56.45833333333334,0.699999930000007,0.49999996428571686
single,42,1,Business & Management,69.5,South Europe,Professional,Service & Sales,56.15,Yes,No,No,Yes,Female,No,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,Middle School,5,10,18,0,0,55.892857142857146,0.499999950000005,0.27777776234567986
single,1,2,Social Science,65.0,South Europe,Service & Sales,Labour,68.7,No,No,No,Yes,Female,No,19,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,High School,High School,12,12,13,0,0,72.5,0.9999999166666736,0.9230768520710114
single,1,3,Health Science,70.0,South Europe,Service & Sales,Professional,62.15,Yes,No,No,Yes,Female,No,19,Yes,12.4,0.5,1.79,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,10,14,18,0,0,60.55,0.7142856632653098,0.5555555246913597
single,1,3,Business & Management,60.5,South Europe,Service & Sales,Service & Sales,55.95,Yes,No,No,Yes,Male,Yes,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,High School,10,12,17,0,0,54.76190476190476,0.8333332638888947,0.588235259515573
single,39,1,Science & Technology,65.0,South Europe,Labour,Administrative,74.5,Yes,No,No,Yes,Male,No,33,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,Primary,7,10,18,0,1,64.16666666666666,0.699999930000007,0.3888888672839518
single,1,1,Business & Management,66.0,South Europe,Professional,Management,71.8,Yes,No,No,Yes,Male,No,20,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,Master,Bachelor & Specialized Education,10,12,18,0,0,61.0,0.8333332638888947,0.5555555246913597
single,43,1,Science & Technology,65.0,South Europe,Labour,Professional,64.0,No,No,Yes,No,Male,No,27,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,High School,0,10,12,0,0,0.0,0.0,0.0
married,7,1,Business & Management,55.0,South Europe,Labour,Labour,55.0,No,No,No,Yes,Female,No,33,No,11.1,0.6,2.02,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,10,13,18,7,0,62.08333333333334,0.7692307100591762,0.5555555246913597
single,17,1,Social Science,64.0,South Europe,Labour,Labour,64.2,Yes,No,No,Yes,Female,Yes,20,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Middle School,Middle School,10,12,22,0,0,65.08333333333333,0.8333332638888947,0.4545454338842984
single,1,1,Social Science,69.0,South Europe,Labour,Labour,67.95,Yes,No,No,Yes,Female,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,11,12,22,0,0,58.166666666666664,0.9166665902777842,0.49999997727272827
single,1,5,Social Science,63.5,South Europe,Administrative,Service & Sales,60.55,Yes,No,No,Yes,Female,No,18,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Middle School,High School,12,12,12,0,0,64.16666666666666,0.9999999166666736,0.9999999166666736
single,1,1,Business & Management,71.5,South Europe,Professional,Labour,72.05,Yes,No,No,Yes,Female,No,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,Middle School,10,12,17,0,0,62.4375,0.8333332638888947,0.588235259515573
single,1,1,Health Science,66.55,South Europe,Management,Management,57.5,Yes,No,No,Yes,Female,No,21,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Middle School,Primary,6,10,16,0,1,61.66666666666667,0.599999940000006,0.37499997656250145
single,17,5,Business & Management,62.5,South Europe,Labour,Labour,59.2,Yes,No,No,Yes,Female,Yes,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,Middle School,7,10,14,0,1,55.625,0.699999930000007,0.49999996428571686
single,17,1,Social Science,63.0,South Europe,Labour,Labour,58.45,Yes,No,No,Yes,Female,No,21,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Primary,High School,9,12,23,0,0,55.10416666666666,0.7499999375000053,0.39130433081285515
single,1,6,Health Science,61.0,South Europe,Administrative,Administrative,59.8,Yes,No,No,Yes,Female,No,21,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,High School,14,15,16,0,0,67.71875,0.9333332711111153,0.8749999453125034
single,17,1,Health Science,70.5,South Europe,Professional,Armed Forces,67.7,Yes,No,No,Yes,Female,No,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,Bachelor & Specialized Education,Middle School,12,15,24,0,0,64.265625,0.7999999466666703,0.4999999791666675
single,1,1,Social Science,64.5,South Europe,Professional,Labour,63.45,Yes,No,No,Yes,Female,Yes,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,Middle School,9,12,19,0,0,59.25,0.7499999375000053,0.47368418559556913
single,1,5,Health Science,50.5,South Europe,Technician,Administrative,51.2,No,No,No,Yes,Female,No,20,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,11,14,18,0,0,59.528571428571425,0.7857142295918408,0.6111110771604957
single,17,3,Business & Management,62.5,South Europe,Labour,Labour,62.85,No,No,No,Yes,Female,No,20,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Middle School,High School,9,10,16,0,0,54.79166666666666,0.8999999100000091,0.5624999648437522
single,1,1,Science & Technology,58.5,South Europe,Labour,Labour,54.65,Yes,No,No,Yes,Female,No,20,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,High School,High School,6,10,22,0,0,63.75,0.599999940000006,0.27272726033057904
single,1,5,Health Science,62.5,South Europe,Technician,Labour,57.8,Yes,No,No,Yes,Female,No,18,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,High School,High School,12,14,18,0,0,59.91666666666666,0.8571427959183717,0.6666666296296316
single,1,2,Business & Management,65.0,South Europe,Labour,Labour,58.9,No,No,No,Yes,Female,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,5,10,17,0,0,53.33333333333334,0.499999950000005,0.2941176297577865
single,17,1,Business & Management,60.5,South Europe,Administrative,Administrative,61.55,Yes,No,No,Yes,Male,No,21,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,9,12,25,0,0,64.58333333333333,0.7499999375000053,0.35999998560000057
single,43,1,Social Science,67.5,South Europe,Labour,Labour,61.4,Yes,No,No,Yes,Male,Yes,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,High School,5,12,16,0,0,55.83333333333334,0.41666663194444736,0.3124999804687512
single,17,5,Social Science,65.5,South Europe,Service & Sales,Labour,60.1,Yes,No,No,Yes,Female,Yes,19,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Primary,11,12,15,0,0,55.41666666666667,0.9166665902777842,0.7333332844444478
single,43,1,Health Science,70.0,South Europe,Labour,Labour,62.85,Yes,No,No,Yes,Male,Yes,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,Middle School,10,14,16,0,0,56.0,0.7142856632653098,0.6249999609375024
single,39,1,Science & Technology,65.0,South Europe,Labour,Technician,68.5,Yes,No,No,Yes,Male,No,28,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Bachelor & Specialized Education,8,10,23,0,4,53.75,0.7999999200000081,0.34782607183364905
single,1,2,Business & Management,61.0,South Europe,Administrative,Service & Sales,58.2,No,No,No,Yes,Male,No,21,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,High School,Middle School,6,10,19,0,0,55.625,0.599999940000006,0.31578945706371275
single,51,1,Business & Management,60.0,South Europe,Service & Sales,Technician,64.1,No,No,Yes,Yes,Male,No,24,No,12.4,0.5,1.79,Enrolled,Evening,High School,Middle School,Bachelor & Specialized Education,16,20,26,6,0,58.17460317460317,0.799999960000002,0.6153845917159773
single,42,1,Science & Technology,70.0,South Europe,Administrative,Professional,70.0,Yes,No,No,Yes,Male,No,23,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,High School,Bachelor & Specialized Education,10,12,26,0,0,60.357142857142854,0.8333332638888947,0.3846153698224858
single,1,1,Social Science,63.5,South Europe,Administrative,Administrative,61.4,Yes,No,No,Yes,Male,No,20,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Doctorate,Bachelor & Specialized Education,9,12,16,0,0,60.41666666666666,0.7499999375000053,0.5624999648437522
single,1,1,Social Science,62.0,South Europe,Technician,Professional,59.2,Yes,No,No,Yes,Male,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,0,0,0,0,0,0.0,0.0,0.0
single,43,1,Social Science,74.0,South Europe,Labour,Labour,67.35,No,No,No,Yes,Female,No,23,No,15.5,2.8,-4.06,Enrolled,Evening,High School,Primary,Primary,16,24,27,13,0,56.42857142857142,0.66666663888889,0.5925925706447196
single,44,1,Health Science,75.0,South Europe,Labour,Labour,75.0,Yes,No,No,Yes,Female,No,23,No,8.9,1.4,3.51,Enrolled,Daytime,Bachelor & Specialized Education,High School,Middle School,8,12,23,0,0,59.25,0.6666666111111158,0.34782607183364905
married,39,1,Business & Management,65.0,South Europe,Labour,Labour,71.25,No,No,No,Yes,Female,No,39,No,11.1,0.6,2.02,Enrolled,Daytime,High School,Primary,Primary,8,10,16,0,0,56.875,0.7999999200000081,0.4999999687500019
single,1,1,Business & Management,56.5,South Europe,Labour,Labour,55.1,Yes,No,No,Yes,Female,No,22,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,High School,7,10,13,0,0,61.66666666666666,0.699999930000007,0.5384614970414233
separated,39,1,Business & Management,66.55,South Europe,Labour,Labour,65.2,No,No,No,Yes,Female,No,30,No,12.7,3.7,-1.7,Enrolled,Evening,High School,Primary,Primary,8,10,18,0,0,52.666666666666664,0.7999999200000081,0.4444444197530878
married,39,1,Business & Management,70.0,South Europe,Labour,Service & Sales,55.0,No,No,No,Yes,Female,Yes,35,No,12.7,3.7,-1.7,Enrolled,Evening,Bachelor & Specialized Education,Middle School,High School,8,10,16,0,0,58.66666666666667,0.7999999200000081,0.4999999687500019
